event_id,kickoff,as_of,asof_kind,p_yes,model,q_market,y
sports:nba:0e111fb0-ae26-46e0-a5c8-3581830320a0,2025-11-01 21:00:00+00:00,2025-10-31 21:00:00+00:00,open,0.6778846153846154,market_baseline/v1,0.6778846153846154,0
sports:nba:0e111fb0-ae26-46e0-a5c8-3581830320a0,2025-11-01 21:00:00+00:00,2025-11-01 15:00:00+00:00,day_of,0.6950893268964669,market_baseline/v1,0.6950893268964669,0
sports:nba:0e111fb0-ae26-46e0-a5c8-3581830320a0,2025-11-01 21:00:00+00:00,2025-11-01 20:00:00+00:00,1h,0.7065820777160983,market_baseline/v1,0.7065820777160983,0
sports:nba:385cfd76-7204-461c-87db-c0856e9544e8,2025-11-01 22:00:00+00:00,2025-10-31 22:00:00+00:00,open,0.35294117647058826,market_baseline/v1,0.35294117647058826,0
sports:nba:385cfd76-7204-461c-87db-c0856e9544e8,2025-11-01 22:00:00+00:00,2025-11-01 16:00:00+00:00,day_of,0.36853910428631287,market_baseline/v1,0.36853910428631287,0
sports:nba:385cfd76-7204-461c-87db-c0856e9544e8,2025-11-01 22:00:00+00:00,2025-11-01 21:00:00+00:00,1h,0.37889039242219213,market_baseline/v1,0.37889039242219213,0
sports:nba:455c0c3a-6753-423d-84ea-405a7aa62add,2025-11-01 23:00:00+00:00,2025-10-31 23:00:00+00:00,open,0.2540415704387991,market_baseline/v1,0.2540415704387991,0
sports:nba:455c0c3a-6753-423d-84ea-405a7aa62add,2025-11-01 23:00:00+00:00,2025-11-01 17:00:00+00:00,day_of,0.24293299905632473,market_baseline/v1,0.24293299905632473,0
sports:nba:455c0c3a-6753-423d-84ea-405a7aa62add,2025-11-01 23:00:00+00:00,2025-11-01 22:00:00+00:00,1h,0.2355250245338567,market_baseline/v1,0.2355250245338567,0
sports:nba:9a75174c-c67e-40be-a361-fea76722e094,2025-11-01 23:00:00+00:00,2025-10-31 23:00:00+00:00,open,0.2099236641221374,market_baseline/v1,0.2099236641221374,1
sports:nba:9a75174c-c67e-40be-a361-fea76722e094,2025-11-01 23:00:00+00:00,2025-11-01 17:00:00+00:00,day_of,0.20216049524099203,market_baseline/v1,0.20216049524099203,1
sports:nba:9a75174c-c67e-40be-a361-fea76722e094,2025-11-01 23:00:00+00:00,2025-11-01 22:00:00+00:00,1h,0.19698725376593282,market_baseline/v1,0.19698725376593282,1
sports:nba:44470581-5a22-4446-80cc-22ebe112d368,2025-11-02 00:00:00+00:00,2025-11-01 00:00:00+00:00,open,0.3720626631853786,market_baseline/v1,0.3720626631853786,0
sports:nba:44470581-5a22-4446-80cc-22ebe112d368,2025-11-02 00:00:00+00:00,2025-11-01 18:00:00+00:00,day_of,0.3761613216182588,market_baseline/v1,0.3761613216182588,0
sports:nba:44470581-5a22-4446-80cc-22ebe112d368,2025-11-02 00:00:00+00:00,2025-11-01 23:00:00+00:00,1h,0.37889039242219213,market_baseline/v1,0.37889039242219213,0
sports:nba:89fcc6ad-7253-4bbc-93ab-3bd9c478cfde,2025-11-02 02:00:00+00:00,2025-11-01 02:00:00+00:00,open,0.7116843702579665,market_baseline/v1,0.7116843702579665,1
sports:nba:89fcc6ad-7253-4bbc-93ab-3bd9c478cfde,2025-11-02 02:00:00+00:00,2025-11-01 20:00:00+00:00,day_of,0.7116843702579665,market_baseline/v1,0.7116843702579665,1
sports:nba:89fcc6ad-7253-4bbc-93ab-3bd9c478cfde,2025-11-02 02:00:00+00:00,2025-11-02 01:00:00+00:00,1h,0.7116843702579665,market_baseline/v1,0.7116843702579665,1
sports:nba:7a490d84-825f-43b2-9759-3a9344ceddec,2025-11-02 20:30:00+00:00,2025-11-01 20:30:00+00:00,open,0.8322802986789202,market_baseline/v1,0.8322802986789202,1
sports:nba:7a490d84-825f-43b2-9759-3a9344ceddec,2025-11-02 20:30:00+00:00,2025-11-02 14:30:00+00:00,day_of,0.8372851245475096,market_baseline/v1,0.8372851245475096,1
sports:nba:7a490d84-825f-43b2-9759-3a9344ceddec,2025-11-02 20:30:00+00:00,2025-11-02 19:30:00+00:00,1h,0.8406211687780957,market_baseline/v1,0.8406211687780957,1
sports:nba:1d864952-9763-41f8-b055-6f374fc7b40b,2025-11-02 23:00:00+00:00,2025-11-01 23:00:00+00:00,open,0.5882115462252725,market_baseline/v1,0.5882115462252725,1
sports:nba:1d864952-9763-41f8-b055-6f374fc7b40b,2025-11-02 23:00:00+00:00,2025-11-02 17:00:00+00:00,day_of,0.521934827848867,market_baseline/v1,0.521934827848867,1
sports:nba:1d864952-9763-41f8-b055-6f374fc7b40b,2025-11-02 23:00:00+00:00,2025-11-02 22:00:00+00:00,1h,0.4782608695652174,market_baseline/v1,0.4782608695652174,1
sports:nba:21799359-108f-4eaa-bef1-cb4a5fc66ef3,2025-11-02 23:00:00+00:00,2025-11-01 23:00:00+00:00,open,0.6659707724425887,market_baseline/v1,0.6659707724425887,1
sports:nba:21799359-108f-4eaa-bef1-cb4a5fc66ef3,2025-11-02 23:00:00+00:00,2025-11-02 17:00:00+00:00,day_of,0.639026099141706,market_baseline/v1,0.639026099141706,1
sports:nba:21799359-108f-4eaa-bef1-cb4a5fc66ef3,2025-11-02 23:00:00+00:00,2025-11-02 22:00:00+00:00,1h,0.6211096075778079,market_baseline/v1,0.6211096075778079,1
sports:nba:38909239-dc72-4780-8867-7f39b6d67937,2025-11-02 23:00:00+00:00,2025-11-01 23:00:00+00:00,open,0.6659707724425887,market_baseline/v1,0.6659707724425887,1
sports:nba:38909239-dc72-4780-8867-7f39b6d67937,2025-11-02 23:00:00+00:00,2025-11-02 17:00:00+00:00,day_of,0.6789751936441397,market_baseline/v1,0.6789751936441397,1
sports:nba:38909239-dc72-4780-8867-7f39b6d67937,2025-11-02 23:00:00+00:00,2025-11-02 22:00:00+00:00,1h,0.6876414667270259,market_baseline/v1,0.6876414667270259,1
sports:nba:954e7815-c098-4a3b-8f72-76180f5aebbc,2025-11-02 23:00:00+00:00,2025-11-01 23:00:00+00:00,open,0.33402922755741127,market_baseline/v1,0.33402922755741127,0
sports:nba:954e7815-c098-4a3b-8f72-76180f5aebbc,2025-11-02 23:00:00+00:00,2025-11-02 17:00:00+00:00,day_of,0.35289484048838127,market_baseline/v1,0.35289484048838127,0
sports:nba:954e7815-c098-4a3b-8f72-76180f5aebbc,2025-11-02 23:00:00+00:00,2025-11-02 22:00:00+00:00,1h,0.36546943919344677,market_baseline/v1,0.36546943919344677,0
sports:nba:49593d78-c115-44db-b807-895cc9cc32f1,2025-11-03 00:00:00+00:00,2025-11-02 00:00:00+00:00,open,0.6979865771812079,market_baseline/v1,0.6979865771812079,1
sports:nba:49593d78-c115-44db-b807-895cc9cc32f1,2025-11-03 00:00:00+00:00,2025-11-02 18:00:00+00:00,day_of,0.7085876042297001,market_baseline/v1,0.7085876042297001,1
sports:nba:49593d78-c115-44db-b807-895cc9cc32f1,2025-11-03 00:00:00+00:00,2025-11-02 23:00:00+00:00,1h,0.7156573116691285,market_baseline/v1,0.7156573116691285,1
sports:nba:b7cac151-8506-4973-b07f-8f0deec63c0c,2025-11-03 01:00:00+00:00,2025-11-02 01:00:00+00:00,open,0.3076923076923077,market_baseline/v1,0.3076923076923077,1
sports:nba:b7cac151-8506-4973-b07f-8f0deec63c0c,2025-11-03 01:00:00+00:00,2025-11-02 19:00:00+00:00,day_of,0.3234980212262431,market_baseline/v1,0.3234980212262431,1
sports:nba:b7cac151-8506-4973-b07f-8f0deec63c0c,2025-11-03 01:00:00+00:00,2025-11-03 00:00:00+00:00,1h,0.33402922755741127,market_baseline/v1,0.33402922755741127,1
sports:nba:3f12d005-6564-4f95-be00-55b034892d14,2025-11-03 02:30:00+00:00,2025-11-02 02:30:00+00:00,open,0.6345305608065531,market_baseline/v1,0.6345305608065531,1
sports:nba:3f12d005-6564-4f95-be00-55b034892d14,2025-11-03 02:30:00+00:00,2025-11-02 20:30:00+00:00,day_of,0.6420410223466251,market_baseline/v1,0.6420410223466251,1
sports:nba:3f12d005-6564-4f95-be00-55b034892d14,2025-11-03 02:30:00+00:00,2025-11-03 01:30:00+00:00,1h,0.6470588235294118,market_baseline/v1,0.6470588235294118,1
sports:nba:00df5b99-0172-480e-b485-f846b1879a69,2025-11-04 00:00:00+00:00,2025-11-03 00:00:00+00:00,open,0.23286520225663188,market_baseline/v1,0.23286520225663188,0
sports:nba:00df5b99-0172-480e-b485-f846b1879a69,2025-11-04 00:00:00+00:00,2025-11-03 18:00:00+00:00,day_of,0.22950904839267997,market_baseline/v1,0.22950904839267997,0
sports:nba:00df5b99-0172-480e-b485-f846b1879a69,2025-11-04 00:00:00+00:00,2025-11-03 23:00:00+00:00,1h,0.22727272727272724,market_baseline/v1,0.22727272727272724,0
sports:nba:4b887b94-bebf-4364-a66a-04a6ac6e1da8,2025-11-04 00:00:00+00:00,2025-11-03 00:00:00+00:00,open,0.3395311236863379,market_baseline/v1,0.3395311236863379,0
sports:nba:4b887b94-bebf-4364-a66a-04a6ac6e1da8,2025-11-04 00:00:00+00:00,2025-11-03 18:00:00+00:00,day_of,0.32907598605371147,market_baseline/v1,0.32907598605371147,0
sports:nba:4b887b94-bebf-4364-a66a-04a6ac6e1da8,2025-11-04 00:00:00+00:00,2025-11-03 23:00:00+00:00,1h,0.32211538461538464,market_baseline/v1,0.32211538461538464,0
sports:nba:62e44bb5-7d11-43a7-84ba-0e2cb0c09933,2025-11-04 00:30:00+00:00,2025-11-03 00:30:00+00:00,open,0.8246505717916137,market_baseline/v1,0.8246505717916137,1
sports:nba:62e44bb5-7d11-43a7-84ba-0e2cb0c09933,2025-11-04 00:30:00+00:00,2025-11-03 18:30:00+00:00,day_of,0.8301305904546857,market_baseline/v1,0.8301305904546857,1
sports:nba:62e44bb5-7d11-43a7-84ba-0e2cb0c09933,2025-11-04 00:30:00+00:00,2025-11-03 23:30:00+00:00,1h,0.8337825696316261,market_baseline/v1,0.8337825696316261,1
sports:nba:d30eeeb6-3c4a-4b00-a4c7-8dfeb35b184f,2025-11-04 00:30:00+00:00,2025-11-03 00:30:00+00:00,open,0.7804054054054054,market_baseline/v1,0.7804054054054054,0
sports:nba:d30eeeb6-3c4a-4b00-a4c7-8dfeb35b184f,2025-11-04 00:30:00+00:00,2025-11-03 18:30:00+00:00,day_of,0.790128724841761,market_baseline/v1,0.790128724841761,0
sports:nba:d30eeeb6-3c4a-4b00-a4c7-8dfeb35b184f,2025-11-04 00:30:00+00:00,2025-11-03 23:30:00+00:00,1h,0.7966101694915253,market_baseline/v1,0.7966101694915253,0
sports:nba:72ab36a6-a345-465d-ac90-0664ef7b016c,2025-11-04 01:00:00+00:00,2025-11-03 01:00:00+00:00,open,0.8392484342379958,market_baseline/v1,0.8392484342379958,1
sports:nba:72ab36a6-a345-465d-ac90-0664ef7b016c,2025-11-04 01:00:00+00:00,2025-11-03 19:00:00+00:00,day_of,0.8350673428972416,market_baseline/v1,0.8350673428972416,1
sports:nba:72ab36a6-a345-465d-ac90-0664ef7b016c,2025-11-04 01:00:00+00:00,2025-11-04 00:00:00+00:00,1h,0.8322802986789202,market_baseline/v1,0.8322802986789202,1
sports:nba:f269da86-d3fa-446e-a871-36a8854673f4,2025-11-04 01:00:00+00:00,2025-11-03 01:00:00+00:00,open,0.38848920863309355,market_baseline/v1,0.38848920863309355,0
sports:nba:f269da86-d3fa-446e-a871-36a8854673f4,2025-11-04 01:00:00+00:00,2025-11-03 19:00:00+00:00,day_of,0.37084317976953246,market_baseline/v1,0.37084317976953246,0
sports:nba:f269da86-d3fa-446e-a871-36a8854673f4,2025-11-04 01:00:00+00:00,2025-11-04 00:00:00+00:00,1h,0.3590992087644553,market_baseline/v1,0.3590992087644553,0
sports:nba:66d1ea9f-62e4-4cf9-9522-d5711421224c,2025-11-04 02:00:00+00:00,2025-11-03 02:00:00+00:00,open,0.8246505717916137,market_baseline/v1,0.8246505717916137,1
sports:nba:66d1ea9f-62e4-4cf9-9522-d5711421224c,2025-11-04 02:00:00+00:00,2025-11-03 20:00:00+00:00,day_of,0.8127940989444233,market_baseline/v1,0.8127940989444233,1
sports:nba:66d1ea9f-62e4-4cf9-9522-d5711421224c,2025-11-04 02:00:00+00:00,2025-11-04 01:00:00+00:00,1h,0.8048780487804877,market_baseline/v1,0.8048780487804877,1
sports:nba:b7b96bde-fba0-4715-a436-d878ae1768c0,2025-11-04 03:00:00+00:00,2025-11-03 03:00:00+00:00,open,0.5798319327731092,market_baseline/v1,0.5798319327731092,0
sports:nba:b7b96bde-fba0-4715-a436-d878ae1768c0,2025-11-04 03:00:00+00:00,2025-11-03 21:00:00+00:00,day_of,0.6870044858850475,market_baseline/v1,0.6870044858850475,0
sports:nba:b7b96bde-fba0-4715-a436-d878ae1768c0,2025-11-04 03:00:00+00:00,2025-11-04 02:00:00+00:00,1h,0.7584415584415585,market_baseline/v1,0.7584415584415585,0
sports:nba:c6769868-7e39-48f2-ad80-a6d4debb9bcd,2025-11-05 00:30:00+00:00,2025-11-04 00:30:00+00:00,open,0.6211096075778079,market_baseline/v1,0.6211096075778079,1
sports:nba:c6769868-7e39-48f2-ad80-a6d4debb9bcd,2025-11-05 00:30:00+00:00,2025-11-04 18:30:00+00:00,day_of,0.5715189821621962,market_baseline/v1,0.5715189821621962,1
sports:nba:c6769868-7e39-48f2-ad80-a6d4debb9bcd,2025-11-05 00:30:00+00:00,2025-11-04 23:30:00+00:00,1h,0.5386856587892521,market_baseline/v1,0.5386856587892521,1
sports:nba:f7a8af44-e32b-45dc-9c56-22d35dec9609,2025-11-05 01:00:00+00:00,2025-11-04 01:00:00+00:00,open,0.5217391304347826,market_baseline/v1,0.5217391304347826,1
sports:nba:f7a8af44-e32b-45dc-9c56-22d35dec9609,2025-11-05 01:00:00+00:00,2025-11-04 19:00:00+00:00,day_of,0.5281710079275198,market_baseline/v1,0.5281710079275198,1
sports:nba:f7a8af44-e32b-45dc-9c56-22d35dec9609,2025-11-05 01:00:00+00:00,2025-11-05 00:00:00+00:00,1h,0.5324675324675325,market_baseline/v1,0.5324675324675325,1
sports:nba:6050cc9b-faef-41e5-90dc-5db9e5f84364,2025-11-05 01:00:00+00:00,2025-11-04 01:00:00+00:00,open,0.43795620437956206,market_baseline/v1,0.43795620437956206,1
sports:nba:6050cc9b-faef-41e5-90dc-5db9e5f84364,2025-11-05 01:00:00+00:00,2025-11-04 19:00:00+00:00,day_of,0.41283083192693903,market_baseline/v1,0.41283083192693903,1
sports:nba:6050cc9b-faef-41e5-90dc-5db9e5f84364,2025-11-05 01:00:00+00:00,2025-11-05 00:00:00+00:00,1h,0.39596563317146055,market_baseline/v1,0.39596563317146055,1
sports:nba:49fa6e55-0799-4e9d-8cae-1bd052788a5b,2025-11-05 01:00:00+00:00,2025-11-04 01:00:00+00:00,open,0.5217391304347826,market_baseline/v1,0.5217391304347826,1
sports:nba:49fa6e55-0799-4e9d-8cae-1bd052788a5b,2025-11-05 01:00:00+00:00,2025-11-04 19:00:00+00:00,day_of,0.5458515283842795,market_baseline/v1,0.5458515283842795,1
sports:nba:49fa6e55-0799-4e9d-8cae-1bd052788a5b,2025-11-05 01:00:00+00:00,2025-11-05 00:00:00+00:00,1h,0.562043795620438,market_baseline/v1,0.562043795620438,1
sports:nba:a9926741-4a47-4e99-83c2-5ff1b7c67de2,2025-11-05 03:00:00+00:00,2025-11-04 03:00:00+00:00,open,0.8048780487804877,market_baseline/v1,0.8048780487804877,1
sports:nba:a9926741-4a47-4e99-83c2-5ff1b7c67de2,2025-11-05 03:00:00+00:00,2025-11-04 21:00:00+00:00,day_of,0.7931650740389524,market_baseline/v1,0.7931650740389524,1
sports:nba:a9926741-4a47-4e99-83c2-5ff1b7c67de2,2025-11-05 03:00:00+00:00,2025-11-05 02:00:00+00:00,1h,0.7853560682046138,market_baseline/v1,0.7853560682046138,1
sports:nba:ebc9be5a-d2fd-4dac-b4d8-1d58e84e41cf,2025-11-06 00:00:00+00:00,2025-11-05 00:00:00+00:00,open,0.8048780487804877,market_baseline/v1,0.8048780487804877,1
sports:nba:ebc9be5a-d2fd-4dac-b4d8-1d58e84e41cf,2025-11-06 00:00:00+00:00,2025-11-05 18:00:00+00:00,day_of,0.8048780487804877,market_baseline/v1,0.8048780487804877,1
sports:nba:ebc9be5a-d2fd-4dac-b4d8-1d58e84e41cf,2025-11-06 00:00:00+00:00,2025-11-05 23:00:00+00:00,1h,0.8048780487804877,market_baseline/v1,0.8048780487804877,1
sports:nba:ab831e92-face-4ba3-ab5c-3e94e18fc4b4,2025-11-06 00:00:00+00:00,2025-11-05 00:00:00+00:00,open,0.7780411593578278,market_baseline/v1,0.7780411593578278,1
sports:nba:ab831e92-face-4ba3-ab5c-3e94e18fc4b4,2025-11-06 00:00:00+00:00,2025-11-05 18:00:00+00:00,day_of,0.7891798855654277,market_baseline/v1,0.7891798855654277,1
sports:nba:ab831e92-face-4ba3-ab5c-3e94e18fc4b4,2025-11-06 00:00:00+00:00,2025-11-05 23:00:00+00:00,1h,0.7966101694915253,market_baseline/v1,0.7966101694915253,1
sports:nba:ba735f43-65bd-41f8-b919-6ee1983a09a2,2025-11-06 00:00:00+00:00,2025-11-05 00:00:00+00:00,open,0.6923076923076924,market_baseline/v1,0.6923076923076924,0
sports:nba:ba735f43-65bd-41f8-b919-6ee1983a09a2,2025-11-06 00:00:00+00:00,2025-11-05 18:00:00+00:00,day_of,0.6923076923076924,market_baseline/v1,0.6923076923076924,0
sports:nba:ba735f43-65bd-41f8-b919-6ee1983a09a2,2025-11-06 00:00:00+00:00,2025-11-05 23:00:00+00:00,1h,0.6923076923076924,market_baseline/v1,0.6923076923076924,0
sports:nba:d8093e2f-bdb1-4671-bdc5-1f3c90c22311,2025-11-06 00:30:00+00:00,2025-11-05 00:30:00+00:00,open,0.6547884187082406,market_baseline/v1,0.6547884187082406,1
sports:nba:d8093e2f-bdb1-4671-bdc5-1f3c90c22311,2025-11-06 00:30:00+00:00,2025-11-05 18:30:00+00:00,day_of,0.609810695253439,market_baseline/v1,0.609810695253439,1
sports:nba:d8093e2f-bdb1-4671-bdc5-1f3c90c22311,2025-11-06 00:30:00+00:00,2025-11-05 23:30:00+00:00,1h,0.5798319327731092,market_baseline/v1,0.5798319327731092,1
sports:nba:64192f0a-01e3-47cd-9d7d-0752de08f029,2025-11-06 00:30:00+00:00,2025-11-05 00:30:00+00:00,open,0.8048780487804877,market_baseline/v1,0.8048780487804877,1
sports:nba:64192f0a-01e3-47cd-9d7d-0752de08f029,2025-11-06 00:30:00+00:00,2025-11-05 18:30:00+00:00,day_of,0.8285745739920893,market_baseline/v1,0.8285745739920893,1
sports:nba:64192f0a-01e3-47cd-9d7d-0752de08f029,2025-11-06 00:30:00+00:00,2025-11-05 23:30:00+00:00,1h,0.8443579766536964,market_baseline/v1,0.8443579766536964,1
sports:nba:fb4d464d-ea7a-40fb-a5ca-4b4a7f043c29,2025-11-06 01:00:00+00:00,2025-11-05 01:00:00+00:00,open,0.26448362720403024,market_baseline/v1,0.26448362720403024,0
sports:nba:fb4d464d-ea7a-40fb-a5ca-4b4a7f043c29,2025-11-06 01:00:00+00:00,2025-11-05 19:00:00+00:00,day_of,0.27131026230437383,market_baseline/v1,0.27131026230437383,0
sports:nba:fb4d464d-ea7a-40fb-a5ca-4b4a7f043c29,2025-11-06 01:00:00+00:00,2025-11-06 00:00:00+00:00,1h,0.27586206896551724,market_baseline/v1,0.27586206896551724,0
sports:nba:350b5f28-5791-456c-a142-cc23fe6ed336,2025-11-06 01:30:00+00:00,2025-11-05 01:30:00+00:00,open,0.7241379310344829,market_baseline/v1,0.7241379310344829,0
sports:nba:350b5f28-5791-456c-a142-cc23fe6ed336,2025-11-06 01:30:00+00:00,2025-11-05 19:30:00+00:00,day_of,0.7241379310344829,market_baseline/v1,0.7241379310344829,0
