event_id,kickoff,as_of,asof_kind,p_yes,model,q_market,y
sports:nba:cad749f4-33e9-4f73-917c-6c92be3e9bbe,2025-11-16 00:00:00+00:00,2025-11-15 23:00:00+00:00,1h,0.09425625920471281,market_baseline/v1,0.09425625920471281,0
sports:nba:d1d7db8c-8307-4404-99ed-8cfcbcb5ab12,2025-11-16 01:00:00+00:00,2025-11-15 01:00:00+00:00,open,0.5108342361863488,market_baseline/v1,0.5108342361863488,0
sports:nba:d1d7db8c-8307-4404-99ed-8cfcbcb5ab12,2025-11-16 01:00:00+00:00,2025-11-15 19:00:00+00:00,day_of,0.4913023546983058,market_baseline/v1,0.4913023546983058,0
sports:nba:d1d7db8c-8307-4404-99ed-8cfcbcb5ab12,2025-11-16 01:00:00+00:00,2025-11-16 00:00:00+00:00,1h,0.4782608695652174,market_baseline/v1,0.4782608695652174,0
sports:nba:dbf6d3c9-0ca4-491d-a22e-4be6bfb23f59,2025-11-16 01:00:00+00:00,2025-11-15 01:00:00+00:00,open,0.5108342361863488,market_baseline/v1,0.5108342361863488,0
sports:nba:dbf6d3c9-0ca4-491d-a22e-4be6bfb23f59,2025-11-16 01:00:00+00:00,2025-11-15 19:00:00+00:00,day_of,0.5358180517517195,market_baseline/v1,0.5358180517517195,0
sports:nba:dbf6d3c9-0ca4-491d-a22e-4be6bfb23f59,2025-11-16 01:00:00+00:00,2025-11-16 00:00:00+00:00,1h,0.552594002855783,market_baseline/v1,0.552594002855783,0
sports:nba:f2345690-2e6f-4a27-bbb2-eedc4e60e0a9,2025-11-16 21:00:00+00:00,2025-11-15 21:00:00+00:00,open,0.6923076923076924,market_baseline/v1,0.6923076923076924,1
sports:nba:f2345690-2e6f-4a27-bbb2-eedc4e60e0a9,2025-11-16 21:00:00+00:00,2025-11-16 15:00:00+00:00,day_of,0.6983344074564656,market_baseline/v1,0.6983344074564656,1
sports:nba:f2345690-2e6f-4a27-bbb2-eedc4e60e0a9,2025-11-16 21:00:00+00:00,2025-11-16 20:00:00+00:00,1h,0.7023445463812437,market_baseline/v1,0.7023445463812437,1
sports:nba:18d9827a-92b4-4483-a610-12bb3506d2cb,2025-11-16 23:00:00+00:00,2025-11-15 23:00:00+00:00,open,0.5962732919254659,market_baseline/v1,0.5962732919254659,0
sports:nba:18d9827a-92b4-4483-a610-12bb3506d2cb,2025-11-16 23:00:00+00:00,2025-11-16 17:00:00+00:00,day_of,0.581154215770573,market_baseline/v1,0.581154215770573,0
sports:nba:18d9827a-92b4-4483-a610-12bb3506d2cb,2025-11-16 23:00:00+00:00,2025-11-16 22:00:00+00:00,1h,0.5711159737417943,market_baseline/v1,0.5711159737417943,0
sports:nba:1c7e7d92-38e7-401a-8dc7-92ff4410b2ac,2025-11-17 00:00:00+00:00,2025-11-16 00:00:00+00:00,open,0.19512195121951217,market_baseline/v1,0.19512195121951217,0
sports:nba:1c7e7d92-38e7-401a-8dc7-92ff4410b2ac,2025-11-17 00:00:00+00:00,2025-11-16 18:00:00+00:00,day_of,0.19512195121951217,market_baseline/v1,0.19512195121951217,0
sports:nba:1c7e7d92-38e7-401a-8dc7-92ff4410b2ac,2025-11-17 00:00:00+00:00,2025-11-16 23:00:00+00:00,1h,0.19512195121951217,market_baseline/v1,0.19512195121951217,0
sports:nba:beed512a-7f0c-4fb6-b011-e81644d6089f,2025-11-17 00:00:00+00:00,2025-11-16 00:00:00+00:00,open,0.7388632872503841,market_baseline/v1,0.7388632872503841,1
sports:nba:beed512a-7f0c-4fb6-b011-e81644d6089f,2025-11-17 00:00:00+00:00,2025-11-16 18:00:00+00:00,day_of,0.7388632872503841,market_baseline/v1,0.7388632872503841,1
sports:nba:beed512a-7f0c-4fb6-b011-e81644d6089f,2025-11-17 00:00:00+00:00,2025-11-16 23:00:00+00:00,1h,0.7388632872503841,market_baseline/v1,0.7388632872503841,1
sports:nba:f05523b5-9fae-4117-bb7e-765fa47fcea2,2025-11-17 00:30:00+00:00,2025-11-16 00:30:00+00:00,open,0.40372670807453415,market_baseline/v1,0.40372670807453415,1
sports:nba:f05523b5-9fae-4117-bb7e-765fa47fcea2,2025-11-17 00:30:00+00:00,2025-11-16 18:30:00+00:00,day_of,0.4300104649241446,market_baseline/v1,0.4300104649241446,1
sports:nba:f05523b5-9fae-4117-bb7e-765fa47fcea2,2025-11-17 00:30:00+00:00,2025-11-16 23:30:00+00:00,1h,0.447405997144217,market_baseline/v1,0.447405997144217,1
sports:nba:238acdc2-72fa-4a49-a1df-5deff4626519,2025-11-17 01:00:00+00:00,2025-11-16 01:00:00+00:00,open,0.4782608695652174,market_baseline/v1,0.4782608695652174,0
sports:nba:238acdc2-72fa-4a49-a1df-5deff4626519,2025-11-17 01:00:00+00:00,2025-11-16 19:00:00+00:00,day_of,0.5107587768969423,market_baseline/v1,0.5107587768969423,0
sports:nba:238acdc2-72fa-4a49-a1df-5deff4626519,2025-11-17 01:00:00+00:00,2025-11-17 00:00:00+00:00,1h,0.5324675324675325,market_baseline/v1,0.5324675324675325,0
sports:nba:3bca533d-e731-4ee1-9637-4389fa90e683,2025-11-17 01:00:00+00:00,2025-11-16 01:00:00+00:00,open,0.37889039242219213,market_baseline/v1,0.37889039242219213,1
sports:nba:3bca533d-e731-4ee1-9637-4389fa90e683,2025-11-17 01:00:00+00:00,2025-11-16 19:00:00+00:00,day_of,0.37479577626947663,market_baseline/v1,0.37479577626947663,1
sports:nba:3bca533d-e731-4ee1-9637-4389fa90e683,2025-11-17 01:00:00+00:00,2025-11-17 00:00:00+00:00,1h,0.3720626631853786,market_baseline/v1,0.3720626631853786,1
sports:nba:b0efeb7a-fe45-43c6-9f56-32c3b7f04c13,2025-11-18 00:00:00+00:00,2025-11-17 00:00:00+00:00,open,0.6923076923076924,market_baseline/v1,0.6923076923076924,1
sports:nba:b0efeb7a-fe45-43c6-9f56-32c3b7f04c13,2025-11-18 00:00:00+00:00,2025-11-17 18:00:00+00:00,day_of,0.6957189479746592,market_baseline/v1,0.6957189479746592,1
sports:nba:b0efeb7a-fe45-43c6-9f56-32c3b7f04c13,2025-11-18 00:00:00+00:00,2025-11-17 23:00:00+00:00,1h,0.6979865771812079,market_baseline/v1,0.6979865771812079,1
sports:nba:1cbec5a2-480e-443d-94d5-1d5e46d5d0de,2025-11-18 00:00:00+00:00,2025-11-17 00:00:00+00:00,open,0.7520661157024794,market_baseline/v1,0.7520661157024794,1
sports:nba:1cbec5a2-480e-443d-94d5-1d5e46d5d0de,2025-11-18 00:00:00+00:00,2025-11-17 18:00:00+00:00,day_of,0.7441420049958105,market_baseline/v1,0.7441420049958105,1
sports:nba:1cbec5a2-480e-443d-94d5-1d5e46d5d0de,2025-11-18 00:00:00+00:00,2025-11-17 23:00:00+00:00,1h,0.7388632872503841,market_baseline/v1,0.7388632872503841,1
sports:nba:132e1389-613d-4ee9-bbb7-63bc8c55fa10,2025-11-18 00:30:00+00:00,2025-11-17 00:30:00+00:00,open,0.5217391304347826,market_baseline/v1,0.5217391304347826,1
sports:nba:132e1389-613d-4ee9-bbb7-63bc8c55fa10,2025-11-18 00:30:00+00:00,2025-11-17 18:30:00+00:00,day_of,0.5217391304347826,market_baseline/v1,0.5217391304347826,1
sports:nba:132e1389-613d-4ee9-bbb7-63bc8c55fa10,2025-11-18 00:30:00+00:00,2025-11-17 23:30:00+00:00,1h,0.5217391304347826,market_baseline/v1,0.5217391304347826,1
sports:nba:a9f83f54-d736-4940-9477-a16fa56da4d6,2025-11-18 00:30:00+00:00,2025-11-17 00:30:00+00:00,open,0.7388632872503841,market_baseline/v1,0.7388632872503841,1
sports:nba:a9f83f54-d736-4940-9477-a16fa56da4d6,2025-11-18 00:30:00+00:00,2025-11-17 18:30:00+00:00,day_of,0.7368544394997157,market_baseline/v1,0.7368544394997157,1
sports:nba:a9f83f54-d736-4940-9477-a16fa56da4d6,2025-11-18 00:30:00+00:00,2025-11-17 23:30:00+00:00,1h,0.7355163727959698,market_baseline/v1,0.7355163727959698,1
sports:nba:101a9b26-1a67-43e0-bd55-d0c0896e483a,2025-11-18 01:00:00+00:00,2025-11-17 01:00:00+00:00,open,0.8650302458127906,market_baseline/v1,0.8650302458127906,1
sports:nba:101a9b26-1a67-43e0-bd55-d0c0896e483a,2025-11-18 01:00:00+00:00,2025-11-17 19:00:00+00:00,day_of,0.8634025487933793,market_baseline/v1,0.8634025487933793,1
sports:nba:101a9b26-1a67-43e0-bd55-d0c0896e483a,2025-11-18 01:00:00+00:00,2025-11-18 00:00:00+00:00,1h,0.8623188405797101,market_baseline/v1,0.8623188405797101,1
sports:nba:2b5de4f3-d11e-4fe5-bc23-780dbfdbd2e2,2025-11-18 01:00:00+00:00,2025-11-17 01:00:00+00:00,open,0.09425625920471281,market_baseline/v1,0.09425625920471281,0
sports:nba:2b5de4f3-d11e-4fe5-bc23-780dbfdbd2e2,2025-11-18 01:00:00+00:00,2025-11-17 19:00:00+00:00,day_of,0.09167161861329906,market_baseline/v1,0.09167161861329906,0
sports:nba:2b5de4f3-d11e-4fe5-bc23-780dbfdbd2e2,2025-11-18 01:00:00+00:00,2025-11-18 00:00:00+00:00,1h,0.08994708994708996,market_baseline/v1,0.08994708994708996,0
sports:nba:a910808c-24f9-498b-9872-1e541216d722,2025-11-18 02:00:00+00:00,2025-11-17 02:00:00+00:00,open,0.8571428571428571,market_baseline/v1,0.8571428571428571,0
sports:nba:a910808c-24f9-498b-9872-1e541216d722,2025-11-18 02:00:00+00:00,2025-11-17 20:00:00+00:00,day_of,0.8516775536719985,market_baseline/v1,0.8516775536719985,0
sports:nba:a910808c-24f9-498b-9872-1e541216d722,2025-11-18 02:00:00+00:00,2025-11-18 01:00:00+00:00,1h,0.8480313147593829,market_baseline/v1,0.8480313147593829,0
sports:nba:afe7437c-b2c8-4475-be77-220803e8cf5e,2025-11-19 00:00:00+00:00,2025-11-18 00:00:00+00:00,open,0.42888402625820565,market_baseline/v1,0.42888402625820565,1
sports:nba:afe7437c-b2c8-4475-be77-220803e8cf5e,2025-11-19 00:00:00+00:00,2025-11-18 18:00:00+00:00,day_of,0.4343306867528544,market_baseline/v1,0.4343306867528544,1
sports:nba:afe7437c-b2c8-4475-be77-220803e8cf5e,2025-11-19 00:00:00+00:00,2025-11-18 23:00:00+00:00,1h,0.43795620437956206,market_baseline/v1,0.43795620437956206,1
sports:nba:534867d1-8ef1-4929-b32c-4f766f159017,2025-11-19 00:30:00+00:00,2025-11-18 00:30:00+00:00,open,0.17534942820838625,market_baseline/v1,0.17534942820838625,0
sports:nba:534867d1-8ef1-4929-b32c-4f766f159017,2025-11-19 00:30:00+00:00,2025-11-18 18:30:00+00:00,day_of,0.17534942820838625,market_baseline/v1,0.17534942820838625,0
sports:nba:534867d1-8ef1-4929-b32c-4f766f159017,2025-11-19 00:30:00+00:00,2025-11-18 23:30:00+00:00,1h,0.17534942820838625,market_baseline/v1,0.17534942820838625,0
sports:nba:857e052d-78ef-4c20-9f8a-5ebf7e914824,2025-11-19 00:30:00+00:00,2025-11-18 00:30:00+00:00,open,0.4675324675324675,market_baseline/v1,0.4675324675324675,0
sports:nba:857e052d-78ef-4c20-9f8a-5ebf7e914824,2025-11-19 00:30:00+00:00,2025-11-18 18:30:00+00:00,day_of,0.47397467040871677,market_baseline/v1,0.47397467040871677,0
sports:nba:857e052d-78ef-4c20-9f8a-5ebf7e914824,2025-11-19 00:30:00+00:00,2025-11-18 23:30:00+00:00,1h,0.4782608695652174,market_baseline/v1,0.4782608695652174,0
sports:nba:1ff31ac8-bd32-493f-b1db-a37cfe6a9caa,2025-11-19 01:00:00+00:00,2025-11-18 01:00:00+00:00,open,0.7065820777160983,market_baseline/v1,0.7065820777160983,1
sports:nba:1ff31ac8-bd32-493f-b1db-a37cfe6a9caa,2025-11-19 01:00:00+00:00,2025-11-18 19:00:00+00:00,day_of,0.6854261769975497,market_baseline/v1,0.6854261769975497,1
sports:nba:1ff31ac8-bd32-493f-b1db-a37cfe6a9caa,2025-11-19 01:00:00+00:00,2025-11-19 00:00:00+00:00,1h,0.6713021491782554,market_baseline/v1,0.6713021491782554,1
sports:nba:25ca6e7e-e9e4-45cb-b923-679f1ae28213,2025-11-19 03:30:00+00:00,2025-11-18 03:30:00+00:00,open,0.8322802986789202,market_baseline/v1,0.8322802986789202,1
sports:nba:25ca6e7e-e9e4-45cb-b923-679f1ae28213,2025-11-19 03:30:00+00:00,2025-11-18 21:30:00+00:00,day_of,0.8372072182670477,market_baseline/v1,0.8372072182670477,1
sports:nba:25ca6e7e-e9e4-45cb-b923-679f1ae28213,2025-11-19 03:30:00+00:00,2025-11-19 02:30:00+00:00,1h,0.8404939542063288,market_baseline/v1,0.8404939542063288,1
sports:nba:b7a539a0-ec91-406d-b70d-0325557e1f7b,2025-11-19 04:00:00+00:00,2025-11-18 04:00:00+00:00,open,0.5882115462252725,market_baseline/v1,0.5882115462252725,0
sports:nba:b7a539a0-ec91-406d-b70d-0325557e1f7b,2025-11-19 04:00:00+00:00,2025-11-18 22:00:00+00:00,day_of,0.5481429107700605,market_baseline/v1,0.5481429107700605,0
sports:nba:b7a539a0-ec91-406d-b70d-0325557e1f7b,2025-11-19 04:00:00+00:00,2025-11-19 03:00:00+00:00,1h,0.5217391304347826,market_baseline/v1,0.5217391304347826,0
sports:nba:0e9b5062-68de-4fb3-b7b6-8c9210b1f9a0,2025-11-20 00:00:00+00:00,2025-11-19 00:00:00+00:00,open,0.4572564612326044,market_baseline/v1,0.4572564612326044,1
sports:nba:0e9b5062-68de-4fb3-b7b6-8c9210b1f9a0,2025-11-20 00:00:00+00:00,2025-11-19 18:00:00+00:00,day_of,0.4572564612326044,market_baseline/v1,0.4572564612326044,1
sports:nba:0e9b5062-68de-4fb3-b7b6-8c9210b1f9a0,2025-11-20 00:00:00+00:00,2025-11-19 23:00:00+00:00,1h,0.4572564612326044,market_baseline/v1,0.4572564612326044,1
sports:nba:3237fa6c-b426-4fe8-a61c-f6eb6d3796fe,2025-11-20 00:00:00+00:00,2025-11-19 00:00:00+00:00,open,0.5108342361863488,market_baseline/v1,0.5108342361863488,0
sports:nba:3237fa6c-b426-4fe8-a61c-f6eb6d3796fe,2025-11-20 00:00:00+00:00,2025-11-19 18:00:00+00:00,day_of,0.4787574407524705,market_baseline/v1,0.4787574407524705,0
sports:nba:3237fa6c-b426-4fe8-a61c-f6eb6d3796fe,2025-11-20 00:00:00+00:00,2025-11-19 23:00:00+00:00,1h,0.4572564612326044,market_baseline/v1,0.4572564612326044,0
sports:nba:fef38115-f905-4734-96f3-3c66e6a61ac3,2025-11-20 00:00:00+00:00,2025-11-19 00:00:00+00:00,open,0.4782608695652174,market_baseline/v1,0.4782608695652174,0
sports:nba:fef38115-f905-4734-96f3-3c66e6a61ac3,2025-11-20 00:00:00+00:00,2025-11-19 18:00:00+00:00,day_of,0.46567778258986575,market_baseline/v1,0.46567778258986575,0
sports:nba:fef38115-f905-4734-96f3-3c66e6a61ac3,2025-11-20 00:00:00+00:00,2025-11-19 23:00:00+00:00,1h,0.4572564612326044,market_baseline/v1,0.4572564612326044,0
sports:nba:cb81af59-ae59-4fc8-8ee5-2d1565d3631c,2025-11-20 00:30:00+00:00,2025-11-19 00:30:00+00:00,open,0.6778846153846154,market_baseline/v1,0.6778846153846154,1
sports:nba:cb81af59-ae59-4fc8-8ee5-2d1565d3631c,2025-11-20 00:30:00+00:00,2025-11-19 18:30:00+00:00,day_of,0.7348005066497784,market_baseline/v1,0.7348005066497784,1
sports:nba:cb81af59-ae59-4fc8-8ee5-2d1565d3631c,2025-11-20 00:30:00+00:00,2025-11-19 23:30:00+00:00,1h,0.7727272727272727,market_baseline/v1,0.7727272727272727,1
sports:nba:44d88cd9-bd14-4e8e-a2ee-f3bcfe2db183,2025-11-20 01:00:00+00:00,2025-11-19 01:00:00+00:00,open,0.14285714285714285,market_baseline/v1,0.14285714285714285,0
sports:nba:44d88cd9-bd14-4e8e-a2ee-f3bcfe2db183,2025-11-20 01:00:00+00:00,2025-11-19 19:00:00+00:00,day_of,0.16738635471461097,market_baseline/v1,0.16738635471461097,0
sports:nba:44d88cd9-bd14-4e8e-a2ee-f3bcfe2db183,2025-11-20 01:00:00+00:00,2025-11-20 00:00:00+00:00,1h,0.18374558303886926,market_baseline/v1,0.18374558303886926,0
sports:nba:b979d4f9-eb0b-48fa-9ea2-827ccf35b3d4,2025-11-20 01:00:00+00:00,2025-11-19 01:00:00+00:00,open,0.907949790794979,market_baseline/v1,0.907949790794979,1
sports:nba:b979d4f9-eb0b-48fa-9ea2-827ccf35b3d4,2025-11-20 01:00:00+00:00,2025-11-19 19:00:00+00:00,day_of,0.9037719343384963,market_baseline/v1,0.9037719343384963,1
sports:nba:b979d4f9-eb0b-48fa-9ea2-827ccf35b3d4,2025-11-20 01:00:00+00:00,2025-11-20 00:00:00+00:00,1h,0.9009900990099009,market_baseline/v1,0.9009900990099009,1
sports:nba:c54c7fec-6b25-40fc-884c-49d7174dbb02,2025-11-20 01:00:00+00:00,2025-11-19 01:00:00+00:00,open,0.8898305084745762,market_baseline/v1,0.8898305084745762,1
sports:nba:c54c7fec-6b25-40fc-884c-49d7174dbb02,2025-11-20 01:00:00+00:00,2025-11-19 19:00:00+00:00,day_of,0.8965224766751484,market_baseline/v1,0.8965224766751484,1
sports:nba:c54c7fec-6b25-40fc-884c-49d7174dbb02,2025-11-20 01:00:00+00:00,2025-11-20 00:00:00+00:00,1h,0.9009900990099009,market_baseline/v1,0.9009900990099009,1
sports:nba:bfd5b4ad-2c73-43e2-b63b-ad79d291aa93,2025-11-20 02:30:00+00:00,2025-11-19 02:30:00+00:00,open,0.37889039242219213,market_baseline/v1,0.37889039242219213,0
sports:nba:bfd5b4ad-2c73-43e2-b63b-ad79d291aa93,2025-11-20 02:30:00+00:00,2025-11-19 20:30:00+00:00,day_of,0.3039558917743595,market_baseline/v1,0.3039558917743595,0
sports:nba:bfd5b4ad-2c73-43e2-b63b-ad79d291aa93,2025-11-20 02:30:00+00:00,2025-11-20 01:30:00+00:00,1h,0.2540415704387991,market_baseline/v1,0.2540415704387991,0
sports:nba:8c854d1d-5767-4050-8f0c-5535974226f9,2025-11-20 03:00:00+00:00,2025-11-19 03:00:00+00:00,open,0.4675324675324675,market_baseline/v1,0.4675324675324675,0
sports:nba:8c854d1d-5767-4050-8f0c-5535974226f9,2025-11-20 03:00:00+00:00,2025-11-19 21:00:00+00:00,day_of,0.4342148370141305,market_baseline/v1,0.4342148370141305,0
sports:nba:8c854d1d-5767-4050-8f0c-5535974226f9,2025-11-20 03:00:00+00:00,2025-11-20 02:00:00+00:00,1h,0.4117884537747275,market_baseline/v1,0.4117884537747275,0
sports:nba:f4d74c36-d70d-4c45-868c-0d15968e039d,2025-11-21 01:00:00+00:00,2025-11-20 01:00:00+00:00,open,0.5711159737417943,market_baseline/v1,0.5711159737417943,1
sports:nba:f4d74c36-d70d-4c45-868c-0d15968e039d,2025-11-21 01:00:00+00:00,2025-11-20 19:00:00+00:00,day_of,0.5763425215294785,market_baseline/v1,0.5763425215294785,1
sports:nba:f4d74c36-d70d-4c45-868c-0d15968e039d,2025-11-21 01:00:00+00:00,2025-11-21 00:00:00+00:00,1h,0.5798319327731092,market_baseline/v1,0.5798319327731092,1
sports:nba:324d72a6-c0d0-4270-b547-6df98705cf1e,2025-11-21 01:00:00+00:00,2025-11-20 01:00:00+00:00,open,0.5108342361863488,market_baseline/v1,0.5108342361863488,1
sports:nba:324d72a6-c0d0-4270-b547-6df98705cf1e,2025-11-21 01:00:00+00:00,2025-11-20 19:00:00+00:00,day_of,0.5108342361863488,market_baseline/v1,0.5108342361863488,1
sports:nba:324d72a6-c0d0-4270-b547-6df98705cf1e,2025-11-21 01:00:00+00:00,2025-11-21 00:00:00+00:00,1h,0.5108342361863488,market_baseline/v1,0.5108342361863488,1
sports:nba:672a559c-0372-4636-a6a8-c16a07f7c3bb,2025-11-21 01:00:00+00:00,2025-11-20 01:00:00+00:00,open,0.43795620437956206,market_baseline/v1,0.43795620437956206,0
sports:nba:672a559c-0372-4636-a6a8-c16a07f7c3bb,2025-11-21 01:00:00+00:00,2025-11-20 19:00:00+00:00,day_of,0.45573933413785767,market_baseline/v1,0.45573933413785767,0
sports:nba:672a559c-0372-4636-a6a8-c16a07f7c3bb,2025-11-21 01:00:00+00:00,2025-11-21 00:00:00+00:00,1h,0.4675324675324675,market_baseline/v1,0.4675324675324675,0
